"CI_INV_ID"	"ASSET_DESC_ID"	"PURCHASE_OR_RENTAL"	"UNIQUE_ID"	"CI_ACQUIRED_DATE"	"CI_STATUS_CODE"	"CI_STATUS_DATE"
1112	1550	"PURCHASE"	"HID2022122"	11-FEB-2023 12:00:00 AM	"UNAVAIL "	11-FEB-2023 12:00:00 AM
1113	1550	"PURCHASE"	"HID2022125"	11-FEB-2023 12:00:00 AM	"UNAVAIL "	11-FEB-2023 12:00:00 AM
1114	1550	"PURCHASE"	"HID2022123"	11-FEB-2023 12:00:00 AM	"INREPAIR"	14-FEB-2023 12:00:00 AM
1234	35	"PURCHASE"	"Serial No. AB-0 72ABC -15321-12N-01AB"	30-AUG-2023 12:00:22 AM	"INUSE   "	01-SEP-2023 12:00:22 AM
1235	35	"PURCHASE"	"Serial No. AB-1 52ABC -12345-52V-123P"	30-AUG-2023 12:00:22 AM	"AVAIL   "	01-SEP-2023 12:00:22 AM
1236	35	"PURCHASE"	"Serial No. AC-3 21HJD -21434-23B-56FHJ"	30-AUG-2023 12:00:22 AM	"DISPOSED"	01-SEP-2023 12:00:22 AM
1321	861	"PURCHASE"	"Serial No. 543535803"	27-JUL-2022 09:02:08 AM	"UNAVAIL "	27-JUL-2022 09:02:15 AM
1322	861	"PURCHASE"	"Serial No. 543535803"	27-JUL-2022 09:02:08 AM	"UNAVAIL "	27-JUL-2022 09:02:15 AM
1323	861	"PURCHASE"	"Serial No. 543535803"	27-JUL-2022 09:02:08 AM	"UNAVAIL "	27-JUL-2022 09:02:15 AM
1204	816	"PURCHASE"	"No Serial Number for Mac OS"	18-JAN-2023 09:51:19 AM	"AVAIL   "	19-JAN-2023 12:58:12 PM
1205	817	"PURCHASE"	"No Serial Number for Mac OS"	18-JAN-2023 09:56:02 AM	"INUSE   "	01-FEB-2023 01:27:40 PM
1732	1121	"PURCHASE"	"Serial No. XM6K8B0E6M"	11-SEP-2023 08:19:43 AM	"INUSE   "	14-SEP-2023 08:44:04 AM
1132	762	"PURCHASE"	"License Key: 7ZED8-F5T16-1GS4J-M2L2B-G54D"	16-JAN-2023 07:59:41 AM	"AVAIL   "	16-JAN-2023 09:07:51 AM
1133	762	"PURCHASE"	"License Key: 3YBF5-A2U71-2HR69-L3N1J-P8F5C"	16-JAN-2023 08:10:23 AM	"INUSE   "	18-JAN-2023 02:11:28 PM
1134	762	"PURCHASE"	"License Key: 8WAK4-D5V54-J8Q86-DP86H-E67PB"	16-JAN-2023 08:20:54 AM	"AVAIL   "	16-JAN-2023 09:27:41 AM
1733	1121	"PURCHASE"	"Serial No. XM4G7H7A9C"	11-SEP-2023 08:23:31 AM	"INUSE   "	18-SEP-2023 02:16:35 PM
2137	668	"PURCHASE"	"Serial No. Xc-72-5374"	23-SEP-2023 03:42:03 PM	"INUSE   "	25-SEP-2023 01:29:41 PM
2138	668	"PURCHASE"	"Serial No. Xc-72-5375"	23-SEP-2023 04:07:39 PM	"INUSE   "	25-SEP-2023 01:38:45 PM
2139	668	"PURCHASE"	"Serial No. Xc-72-5376"	23-SEP-2023 04:35:03 PM	"AVAIL   "	23-SEP-2023 04:35:54 PM
1868	1186	"PURCHASE"	"License Key: ABCJD-ASLK1-C0122-012DBA-00AGV"	11-SEP-2023 08:48:55 AM	"INREPAIR"	16-SEP-2023 08:06:19 AM
1870	1186	"PURCHASE"	"License Key: ABCDP-ASLK1-C0122-012DBA-00AQW"	11-SEP-2023 08:50:02 AM	"INUSE   "	12-SEP-2023 07:25:31 AM
1872	1186	"PURCHASE"	"License Key: ABCDD-ASLK1-C0122-012DBA-00AGN"	11-SEP-2023 08:51:47 AM	"INUSE   "	15-SEP-2023 08:18:37 PM
2140	1557	"PURCHASE"	"License Key: BF7BB-ASDFE-C9123-9MKGT-7K90A"	23-SEP-2023 03:44:45 PM	"INUSE   "	25-SEP-2023 01:33:03 PM
2141	1557	"PURCHASE"	"License Key: BF7BB-ASDFE-C9123-9MKGT-7K90B"	23-SEP-2023 04:08:04 PM	"INUSE   "	25-SEP-2023 01:39:38 PM
2142	1557	"PURCHASE"	"License Key: BF7BB-ASDFE-C9123-9MKGT-7K90C"	23-SEP-2023 04:37:09 PM	"AVAIL   "	23-SEP-2023 04:36:02 PM
1796	780	"PURCHASE"	"Serial No. 999991234"	21-AUG-2023 08:48:05 AM	"INREPAIR"	10-SEP-2023 02:14:28 PM
1797	782	"PURCHASE"	"License Key: 8ZGY5-W2A25-KT64T-239CB-SW29U"	21-AUG-2023 08:48:55 AM	"INREPAIR"	10-SEP-2023 02:14:51 PM
1798	780	"PURCHASE"	"Serial No. 999991235 "	21-AUG-2023 08:49:23 AM	"AVAIL   "	22-AUG-2023 05:00:57 PM
1799	782	"PURCHASE"	"License Key: 8XPE1-Q3C48-LN82V-175PQ-GE52A"	21-AUG-2023 08:50:02 AM	"AVAIL   "	22-AUG-2023 05:01:53 PM
1800	780	"PURCHASE"	"Serial No. 999991236"	21-AUG-2023 08:50:52 AM	"AVAIL   "	21-AUG-2023 05:03:07 PM
1801	782	"PURCHASE"	"License Key: 8BVD8-C7G23-HJ44X-234RD-NW39H"	21-AUG-2023 08:51:47 AM	"AVAIL   "	01-SEP-2023 05:04:19 PM
1808	99	"PURCHASE"	"Serial No. 38274092"	22-SEP-2023 03:48:05 PM	"INREPAIR"	30-SEP-2023 06:24:28 PM
1809	999	"PURCHASE"	"License Key: 9AAJ8-E321W-123CX-CVG54"	22-SEP-2023 03:49:45 PM	"INREPAIR"	30-SEP-2023 06:24:44 PM
1810	99	"PURCHASE"	"Serial No. 34298076 "	22-SEP-2023 03:59:10 PM	"INUSE   "	26-SEP-2023 11:06:25 AM
1811	999	"PURCHASE"	"License Key: 3H4H3-PO098-DE321-DSXC2-FR435"	22-SEP-2023 04:00:02 PM	"INUSE   "	26-SEP-2023 11:06:46 AM
1812	99	"PURCHASE"	"Serial No. 32546711"	22-SEP-2023 04:10:32 PM	"INUSE   "	01-OCT-2023 09:13:02 AM
1813	999	"PURCHASE"	"License Key: 43298745"	22-SEP-2023 04:15:47 PM	"INUSE   "	01-OCT-2023 09:13:22 AM
1845	1171	"PURCHASE"	"ARS001"	22-SEP-2023 09:26:11 PM	"AVAIL   "	23-SEP-2023 10:37:17 AM
1846	1171	"PURCHASE"	"ARS002"	22-SEP-2023 09:26:47 PM	"INUSE   "	24-SEP-2023 09:49:06 AM
752	73	"PURCHASE"	"Serial No. 486745678"	24-SEP-2023 04:46:24 PM	"INUSE   "	25-SEP-2023 12:45:37 PM
753	73	"PURCHASE"	"Serial No. 486767890"	24-SEP-2023 04:53:33 PM	"AVAIL   "	24-SEP-2023 04:54:16 PM
754	73	"PURCHASE"	"Serial No. 486754321"	24-SEP-2023 04:59:32 PM	"AVAIL   "	24-SEP-2023 05:00:42 PM
88	31	"PURCHASE"	"Serial No. A500245678"	24-SEP-2023 10:35:28 AM	"UNAVAIL "	24-SEP-2023 10:36:03 AM
89	31	"PURCHASE"	"Serial No. A500256789"	24-SEP-2023 11:00:49 AM	"UNAVAIL "	24-SEP-2023 11:09:01 AM
87	31	"PURCHASE"	"Serial No. A500267890"	24-SEP-2023 10:02:56 AM	"UNAVAIL "	24-SEP-2023 10:03:20 AM
1748	2233	"PURCHASE"	"Serial No. B4566545"	24-SEP-2023 10:16:16 AM	"INUSE   "	25-SEP-2023 12:48:48 PM
1749	2233	"PURCHASE"	"Serial No. B5644565"	24-SEP-2023 10:17:00 AM	"AVAIL   "	25-SEP-2023 09:17:57 AM
1750	2233	"PURCHASE"	"Serianl Np.B544560"	24-SEP-2023 10:17:48 AM	"AVAIL   "	25-SEP-2023 09:35:27 AM
682	360	"PURCHASE"	"Serial No. 562233440"	02-SEP-2022 09:23:03 AM	"AVAIL   "	02-SEP-2022 09:23:03 AM
8901	1620	"PURCHASE"	"HP Serial No. 12345678901"	02-OCT-2022 07:14:26 PM	"UNAVAIL "	02-OCT-2022 07:14:26 PM
8902	1620	"PURCHASE"	"HP Serial No. 12345678902"	02-OCT-2022 07:14:26 PM	"UNAVAIL "	02-OCT-2022 07:14:26 PM
8903	1620	"PURCHASE"	"HP Serial No. 12345678903"	02-OCT-2022 07:14:26 PM	"DISPOSED"	02-OCT-2022 07:14:26 PM
762	421	"PURCHASE"	"SamSung Serial No. 0001"	01-FEB-2022 12:00:00 AM	"INUSE   "	01-FEB-2022 08:00:00 AM
763	421	"PURCHASE"	"SamSung Serial No. 0002"	01-FEB-2022 12:00:00 AM	"INUSE   "	01-FEB-2022 08:00:00 AM
764	421	"PURCHASE"	"SamSung Serial No. 0003"	01-FEB-2022 12:00:00 AM	"DISPOSED"	01-FEB-2022 08:00:00 AM
963	644	"PURCHASE"	"Serial No. 14573"	03-JAN-2023 01:30:00 PM	"DISPOSED"	12-FEB-2023 04:58:00 PM
790	442	"PURCHASE"	"Serial No. 36585"	27-JUL-2022 09:02:08 AM	"INUSE   "	27-JUL-2022 09:10:08 AM
791	442	"PURCHASE"	"Serial No. 36586"	27-JUL-2022 09:02:08 AM	"DISPOSED"	27-JUL-2022 09:10:08 AM
881	7	"PURCHASE"	"Serial No. A1023444"	28-OCT-2022 11:33:32 AM	"UNAVAIL "	13-NOV-2022 01:28:05 AM
882	7	"PURCHASE"	"Serial No. A1023444"	28-OCT-2022 11:33:32 AM	"UNAVAIL "	13-NOV-2022 01:34:49 AM
883	7	"PURCHASE"	"Serial No. A1023444"	28-OCT-2022 11:33:32 AM	"UNAVAIL "	13-NOV-2022 01:36:49 AM
962	644	"PURCHASE"	"Serial No. 14572"	03-JAN-2023 01:30:00 PM	"INUSE   "	03-JAN-2023 01:34:00 PM
964	644	"PURCHASE"	"Serial No. 14574"	03-JAN-2023 01:30:00 PM	"AVAIL   "	03-JAN-2023 01:58:00 PM
974	666	"PURCHASE"	"Serial No. 0050"	13-FEB-2023 10:15:23 AM	"INREPAIR"	13-FEB-2023 10:15:23 AM
975	666	"PURCHASE"	"Serial No. 0051"	13-FEB-2023 10:15:23 AM	"INUSE   "	13-FEB-2023 10:15:23 AM
976	666	"PURCHASE"	"Serial No. 0052"	13-FEB-2023 10:15:23 AM	"INUSE   "	13-FEB-2023 10:15:23 AM
1060	692	"PURCHASE"	"Serial No. 158963215"	15-OCT-2022 12:00:00 AM	"INREPAIR"	15-OCT-2022 12:05:00 AM
1062	692	"PURCHASE"	"Serial No. 158963216"	15-OCT-2022 12:00:00 AM	"INUSE   "	15-OCT-2022 12:05:00 AM
1063	692	"PURCHASE"	"Serial No. 158963217"	15-OCT-2022 12:00:00 AM	"INUSE   "	15-OCT-2022 12:05:00 AM
1078	697	"PURCHASE"	"Serial No. 15514785104"	02-FEB-2023 10:51:02 AM	"INUSE   "	02-FEB-2023 10:58:42 AM
1080	700	"PURCHASE"	"Serial No. 15514785234"	02-FEB-2023 10:51:02 AM	"INUSE   "	02-FEB-2023 10:58:42 AM
1082	699	"PURCHASE"	"Serial No. 15514785151"	02-FEB-2023 10:51:02 AM	"INREPAIR"	02-FEB-2023 10:58:42 AM
1110	196	"PURCHASE"	"Serial No. 1843726"	17-FEB-2023 10:50:12 AM	"INUSE   "	17-FEB-2023 10:23:12 AM
1111	752	"PURCHASE"	"Serial No. 1843726"	17-FEB-2023 10:50:12 AM	"INUSE   "	17-FEB-2023 10:23:12 AM
1118	753	"PURCHASE"	"Serial No. 1943786"	17-FEB-2023 10:50:12 AM	"INREPAIR"	17-FEB-2023 10:23:12 AM
1119	753	"PURCHASE"	"Serial No. 1943786"	17-FEB-2023 10:50:12 AM	"INREPAIR"	17-FEB-2023 10:23:12 AM
1136	747	"PURCHASE"	"Serial No. 141432720"	29-SEP-2022 07:20:05 AM	"INREPAIR"	29-SEP-2022 07:20:10 AM
1137	747	"PURCHASE"	"Serial No. 141432744"	29-SEP-2022 06:15:05 AM	"UNAVAIL "	29-SEP-2022 06:15:10 AM
1142	779	"PURCHASE"	"Serial No. 1775378"	28-DEC-2022 08:07:40 AM	"INUSE   "	12-JAN-2023 09:08:03 AM
1143	779	"PURCHASE"	"Serial No. 177600230"	28-DEC-2022 08:21:52 AM	"INREPAIR"	17-JAN-2023 06:06:58 PM
1144	779	"PURCHASE"	"Serial No. 177902708"	28-DEC-2022 08:30:49 AM	"INUSE   "	18-JAN-2023 08:09:19 AM
1151	776	"PURCHASE"	"Serial No. 44877723D65"	10-FEB-2023 09:05:11 AM	"INUSE   "	12-FEB-2023 04:40:51 PM
1152	776	"PURCHASE"	"Serial No. 44877723D66"	10-FEB-2023 09:06:29 AM	"INUSE   "	15-FEB-2023 02:14:56 PM
1153	776	"PURCHASE"	"Serial No. 44877723D67"	10-FEB-2023 09:07:14 AM	"INUSE   "	22-FEB-2023 01:02:22 PM
1156	791	"PURCHASE"	"SERIAL No. 013646674"	16-FEB-2022 11:49:10 AM	"UNAVAIL "	18-FEB-2022 11:50:22 AM
1157	792	"PURCHASE"	"SERIAL No. 013646674"	16-FEB-2022 11:49:10 AM	"UNAVAIL "	18-FEB-2022 11:50:22 AM
1158	796	"PURCHASE"	"STLH10"	02-FEB-2023 09:20:08 AM	"INREPAIR"	06-FEB-2023 08:19:52 AM
1159	796	"PURCHASE"	"STHH20"	02-FEB-2023 09:21:08 AM	"INUSE   "	05-FEB-2023 04:15:04 PM
1160	796	"PURCHASE"	"STJL50"	02-FEB-2023 09:22:08 AM	"INUSE   "	06-FEB-2023 09:40:02 AM
1176	812	"PURCHASE"	"Serial No. 00923"	23-NOV-2022 07:13:42 AM	"INUSE   "	29-NOV-2022 11:38:32 AM
1177	812	"PURCHASE"	"Serial No. 00924"	23-NOV-2022 07:20:39 AM	"INUSE   "	30-NOV-2022 02:20:24 PM
1178	812	"PURCHASE"	"Serial No. 00925"	23-NOV-2022 07:29:15 AM	"AVAIL   "	28-NOV-2022 08:28:51 AM
1361	882	"PURCHASE"	"Serial No. 53892735"	03-FEB-2023 08:45:00 AM	"UNAVAIL "	03-FEB-2023 08:46:05 AM
1362	882	"PURCHASE"	"Serial No. 54669632"	03-FEB-2023 08:46:07 AM	"UNAVAIL "	03-FEB-2023 08:47:05 AM
1363	882	"PURCHASE"	"Serial No. 55765843"	03-FEB-2023 08:48:20 AM	"UNAVAIL "	03-FEB-2023 08:50:25 AM
96	99	"PURCHASE"	"Serial No.11570521"	19-AUG-2022 03:40:33 PM	"INUSE   "	23-AUG-2022 12:34:47 PM
97	99	"PURCHASE"	"Serial No.11570522"	19-AUG-2022 03:41:10 PM	"INUSE   "	23-AUG-2022 12:42:31 PM
98	99	"PURCHASE"	"Serial No.11570523"	19-AUG-2022 03:41:55 PM	"AVAIL   "	22-AUG-2022 08:45:28 AM
1170	781	"PURCHASE"	"License Key: VK3DF-NQLPJ-R7862-9ABGT-7W51M"	10-FEB-2023 09:07:14 AM	"INUSE   "	12-FEB-2023 04:41:16 PM
1171	781	"PURCHASE"	"License Key: AB2WW-VK11N-Q4LXT-R9002-4319T"	10-FEB-2023 09:07:14 AM	"INUSE   "	15-FEB-2023 02:15:31 PM
1172	781	"PURCHASE"	"License Key: WW8BA-NG14K-TXL4Q-S0812-8AG9T"	10-FEB-2023 09:07:14 AM	"INUSE   "	22-FEB-2023 01:02:58 PM
184	121	"PURCHASE"	"License Key: AM3DF-NZHPJ-R7062-9AYGT-7R11M"	20-AUG-2022 09:10:53 AM	"INUSE   "	26-AUG-2022 10:44:03 AM
186	121	"PURCHASE"	"License Key: WJ5OA-AG14K-TPU6Q-S081V-8AG7D"	20-AUG-2022 09:12:29 AM	"AVAIL   "	26-AUG-2022 09:14:06 AM
221	120	"PURCHASE"	"No Serial Number for Mac OS"	15-MAY-2022 07:32:34 AM	"INUSE   "	06-JUN-2022 01:26:45 PM
238	120	"PURCHASE"	"No Serial Number for Mac OS"	15-MAY-2022 07:33:42 AM	"AVAIL   "	15-MAY-2022 07:53:42 AM
239	120	"PURCHASE"	"No Serial Number for Mac OS"	15-MAY-2022 07:34:26 AM	"DISPOSED"	06-JUN-2022 03:27:17 PM
240	113	"PURCHASE"	"No Serial Number for Mac OS"	06-SEP-2022 10:27:37 AM	"INUSE   "	06-SEP-2022 12:20:57 PM
270	113	"PURCHASE"	"No Serial Number for Mac OS"	06-SEP-2022 10:27:47 AM	"AVAIL   "	06-SEP-2022 12:14:59 PM
277	113	"PURCHASE"	"No Serial Number for Mac OS"	06-SEP-2022 10:27:57 AM	"DISPOSED"	09-SEP-2022 08:55:40 AM
178	140	"PURCHASE"	"License Key: 8CWD8-S5K16-T3W4J-SR12X-56JLP"	28-SEP-2022 09:46:43 AM	"AVAIL   "	28-SEP-2022 10:08:49 AM
179	140	"PURCHASE"	"License Key: 3ZBG5-K2L71-U4D6B-BT29F-78AWB"	28-SEP-2022 10:22:32 AM	"DISPOSED"	08-OCT-2022 01:41:00 PM
180	140	"PURCHASE"	"License Key: 2AWM9-Y7M54-G8S8K-PD86Q-59MBT"	28-SEP-2022 05:37:50 PM	"INREPAIR"	15-OCT-2022 05:22:46 PM
157	104	"PURCHASE"	"License Key: 1CWD8-C5K16-T3D4J-SR12B-54JJP"	28-AUG-2022 02:04:17 PM	"INUSE   "	29-AUG-2022 03:14:53 AM
158	104	"PURCHASE"	"License Key: 4ZBG5-W2L71-U4N6B-BT29C-58ACB"	28-AUG-2022 02:06:21 PM	"INREPAIR"	31-AUG-2022 11:16:57 AM
177	104	"PURCHASE"	"License Key: 8AWM9-X7M54-G8A8K-PD86P-52MPT"	28-AUG-2022 02:08:29 PM	"AVAIL   "	28-AUG-2022 03:05:48 PM
107	999	"PURCHASE"	"License Key: 9CWD2-C5K44-T7D5J-SR81B-92JJP"	19-AUG-2022 03:44:13 PM	"INUSE   "	23-AUG-2022 12:35:00 PM
108	999	"PURCHASE"	"License Key: 6ZBG1-W3L79-U8N9B-BT93C-34ACB"	19-AUG-2022 03:45:22 PM	"INUSE   "	23-AUG-2022 12:42:52 PM
109	999	"PURCHASE"	"License Key: 7AWM2-X2M63-G3A9K-PD87P-99MPT"	19-AUG-2022 03:46:31 PM	"AVAIL   "	22-AUG-2022 08:45:48 AM
138	83	"PURCHASE"	"License Key: 1YKD8-H5L16-X3D4A-PF12B-53EWP"	31-AUG-2022 10:19:42 AM	"AVAIL   "	01-SEP-2022 11:32:02 AM
139	83	"PURCHASE"	"License Key: 4JBT5-M2B81-N4D6Z-DU24B-26AVB"	31-AUG-2022 10:21:25 AM	"DISPOSED"	06-SEP-2022 11:16:49 AM
140	83	"PURCHASE"	"License Key: 8PWM9-H7Q74-C7W9S-LD86R-51MST"	31-AUG-2022 10:22:12 AM	"INUSE   "	01-SEP-2022 12:28:35 PM
110	166	"PURCHASE"	"No Serial Number for Mac OS"	04-SEP-2022 04:14:43 PM	"DISPOSED"	11-SEP-2022 10:40:35 AM
118	166	"PURCHASE"	"No Serial Number for Mac OS"	04-SEP-2022 05:44:36 PM	"INUSE   "	07-SEP-2022 04:16:57 PM
119	175	"PURCHASE"	"No Serial Number for Mac OS"	01-AUG-2022 04:10:34 PM	"INUSE   "	06-AUG-2022 04:01:08 PM
120	175	"PURCHASE"	"No Serial Number for Mac OS"	01-AUG-2022 04:11:42 PM	"DISPOSED"	07-SEP-2022 09:18:05 AM
121	175	"PURCHASE"	"No Serial Number for Mac OS"	01-AUG-2022 04:13:14 PM	"AVAIL   "	03-AUG-2022 02:12:58 PM
532	175	"PURCHASE"	"No Serial Number for Mac OS"	01-MAR-2023 11:38:03 AM	"DISPOSED"	08-MAR-2023 08:15:09 PM
533	61	"PURCHASE"	"Serial No. 142456397"	01-MAR-2023 11:47:16 AM	"AVAIL   "	02-MAR-2023 12:16:55 PM
721	1629	"PURCHASE"	"SERIAL NO. 666658487"	01-SEP-2022 03:00:00 AM	"INUSE   "	10-SEP-2022 03:00:00 AM
722	1629	"PURCHASE"	"SERIAL NO. 666658488"	01-SEP-2022 03:00:00 AM	"AVAIL   "	10-SEP-2022 03:00:00 AM
723	1629	"PURCHASE"	"SERIAL NO. 666658489"	01-SEP-2022 03:00:00 AM	"DISPOSED"	12-SEP-2022 03:00:00 AM
741	383	"PURCHASE"	"Serial No. 543210"	02-SEP-2022 09:00:00 AM	"INUSE   "	05-SEP-2022 09:00:00 AM
742	383	"PURCHASE"	"Serial No. 543211"	02-SEP-2022 09:00:00 AM	"INUSE   "	05-SEP-2022 09:00:00 AM
743	383	"PURCHASE"	"Serial No. 543212"	02-SEP-2022 09:00:00 AM	"DISPOSED"	05-SEP-2022 09:00:00 AM
1005	291	"PURCHASE"	"SERIAL No. 12312312"	28-SEP-2022 12:00:00 AM	"AVAIL   "	29-SEP-2022 12:00:00 AM
961	641	"PURCHASE"	"Serial No.75788912"	23-DEC-2022 10:10:23 AM	"INUSE   "	23-DEC-2022 10:10:30 AM
971	651	"PURCHASE"	"Serial No. L1-MWE3KD"	09-JAN-2023 09:30:00 AM	"UNAVAIL "	09-JAN-2023 09:32:00 AM
972	651	"PURCHASE"	"Serial No. L2-MWE3KD"	09-JAN-2023 09:40:00 AM	"INUSE   "	09-JAN-2023 09:42:00 AM
973	651	"PURCHASE"	"Serial No. L3-MWE3KD"	09-JAN-2023 09:40:00 AM	"INUSE   "	09-JAN-2023 09:42:00 AM
981	651	"PURCHASE"	"Serial No. L1-MWE3KD"	09-JAN-2023 09:31:00 AM	"INREPAIR"	06-FEB-2023 11:58:00 AM
1128	799	"PURCHASE"	"64AB7-S13G9-W8N6B-3DS45-715VX"	15-FEB-2023 11:43:24 AM	"INUSE   "	19-FEB-2023 02:16:10 PM
1125	756	"PURCHASE"	"Serial No. 293728102"	01-FEB-2023 07:45:08 AM	"INUSE   "	02-FEB-2023 08:27:40 PM
1161	1101	"PURCHASE"	"Serial Number FH7RN027HABC"	25-JAN-2023 05:00:00 AM	"INUSE   "	17-FEB-2023 08:00:00 AM
1162	1101	"PURCHASE"	"Serial Number FH7RN027HDEF"	25-JAN-2023 05:00:00 AM	"INUSE   "	17-FEB-2023 08:00:00 AM
1163	1101	"PURCHASE"	"Serial Number FH7RN027HGHI"	25-JAN-2023 05:00:00 AM	"AVAIL   "	17-FEB-2023 08:00:00 AM
1184	446	"PURCHASE"	"Serial No. 00002"	19-JAN-2023 08:11:08 AM	"INUSE   "	19-JAN-2023 08:13:19 AM
1185	815	"PURCHASE"	"Serial No. F9FDN4NKQ1GC"	18-JAN-2023 09:45:00 AM	"DISPOSED"	02-FEB-2023 02:21:53 PM
1186	798	"PURCHASE"	"Serial No. D8CDDNN3G13A"	18-JAN-2023 09:50:08 AM	"AVAIL   "	19-JAN-2023 12:57:57 PM
1188	813	"PURCHASE"	"Serial No. A8AABB12D234"	18-JAN-2023 09:55:20 AM	"INUSE   "	01-FEB-2023 01:26:50 PM
1191	446	"PURCHASE"	"Serial No. 00004"	19-JAN-2023 08:15:08 AM	"AVAIL   "	19-JAN-2023 08:16:56 AM
1193	446	"PURCHASE"	"Serial No. 00005"	19-JAN-2023 08:17:08 AM	"INUSE   "	19-JAN-2023 08:18:56 AM
1382	902	"PURCHASE"	"Serial No. 24-cb02141"	14-FEB-2023 12:00:00 AM	"UNAVAIL "	15-FEB-2023 12:00:00 AM
1383	902	"PURCHASE"	"Serial No. 24-cb02142"	14-FEB-2023 12:00:00 AM	"INREPAIR"	16-FEB-2023 12:00:00 AM
1384	902	"PURCHASE"	"Serial No. 24-cb02143"	14-FEB-2023 12:00:00 AM	"INUSE   "	15-FEB-2023 12:00:00 AM
1401	941	"PURCHASE"	"Serial No. 1100"	01-FEB-2023 06:00:00 AM	"INUSE   "	01-FEB-2023 06:00:00 AM
1463	1002	"PURCHASE"	"Serial No. LVFMQ868KYWT"	20-JAN-2023 12:15:05 PM	"INUSE   "	20-JAN-2023 12:15:10 PM
1464	1002	"PURCHASE"	"Serial No. JKMOQ428LHPO"	20-JAN-2023 12:15:05 PM	"UNAVAIL "	20-JAN-2023 12:15:10 PM
1465	1002	"PURCHASE"	"Serial No. PVDMJ068OYPL"	20-JAN-2023 12:15:05 PM	"UNAVAIL "	20-JAN-2023 12:15:10 PM
1564	1066	"PURCHASE"	"Serial No. 1200"	01-FEB-2023 07:45:08 AM	"UNAVAIL "	01-FEB-2023 07:46:00 AM
1565	1067	"PURCHASE"	"Serial No. 1300"	01-FEB-2023 07:45:08 AM	"UNAVAIL "	01-FEB-2023 07:46:00 AM
171	111	"PURCHASE"	"License Key: A2HDJ-QW16Q-09XUF-H3U7E-W3IH9"	01-SEP-2022 10:34:05 AM	"DISPOSED"	06-SEP-2022 12:41:56 PM
172	111	"PURCHASE"	"License Key: GH7UF-74PDU-89SAS-23DRT-6V2C5"	01-SEP-2022 10:35:10 AM	"INUSE   "	01-SEP-2022 08:01:39 PM
173	111	"PURCHASE"	"License Key: HI7A7-AG2E3-REW24-W3SR4-N88DD"	01-SEP-2022 10:36:25 AM	"AVAIL   "	01-SEP-2022 11:33:53 AM
174	106	"PURCHASE"	"License Key: 2ZWL7-F6K32-S4A2B-RW87B-94HHD"	23-AUG-2022 06:31:36 AM	"INUSE   "	23-AUG-2022 06:29:35 AM
175	106	"PURCHASE"	"License Key: 2ZWL7-F6K32-S4A2B-TH78C-38DBB"	23-AUG-2022 06:32:51 AM	"DISPOSED"	07-SEP-2022 12:06:37 PM
176	106	"PURCHASE"	"License Key: 2ZWL7-F6K32-S4A2B-DQ34P-72BCC"	23-AUG-2022 06:34:43 AM	"AVAIL   "	30-AUG-2022 06:30:22 AM
152	87	"PURCHASE"	"License Key: 9UGD8-H5K16-T3D4A-PC12B-43NJP"	22-AUG-2022 07:35:49 AM	"INUSE   "	26-AUG-2022 03:55:46 PM
153	87	"PURCHASE"	"License Key: 4TBY5-W8V71-Q4D6B-MT25B-28ACB"	22-AUG-2022 07:37:19 AM	"DISPOSED"	07-SEP-2022 03:15:27 PM
159	87	"PURCHASE"	"License Key: 8AWM9-R7E54-G7W6S-LD86P-51MXT"	22-AUG-2022 07:39:37 AM	"UNAVAIL "	22-AUG-2022 07:39:37 AM
534	175	"PURCHASE"	"No Serial Number for Mac OS"	01-MAR-2023 11:49:06 AM	"AVAIL   "	02-MAR-2023 12:17:32 PM
71	36	"PURCHASE"	"License Key: 9FWD8-C5K16-T4D4J-SK13B-64ELP"	30-AUG-2022 09:03:56 AM	"INUSE   "	02-SEP-2022 12:20:38 PM
72	36	"PURCHASE"	"License Key: 4ZBG5-B8G71-J5N6B-DT22C-78ACB"	30-AUG-2022 09:11:57 AM	"UNAVAIL "	04-SEP-2022 07:05:41 PM
73	36	"PURCHASE"	"License Key: 8AWM9-X6M54-H7A8K-PD19P-52MPT"	30-AUG-2022 09:24:54 AM	"AVAIL   "	01-SEP-2022 12:59:25 PM
99	235	"PURCHASE"	"License Key: 1ATD6-C5KL6-T4M4J-XK13B-54YEP"	03-SEP-2022 07:24:03 AM	"AVAIL   "	03-SEP-2022 10:08:33 AM
100	235	"PURCHASE"	"License Key: 7GBU5-B8K72-J5N6W-DN42C-78RPB"	03-SEP-2022 07:31:15 AM	"INUSE   "	04-SEP-2022 11:02:03 AM
114	235	"PURCHASE"	"License Key: 8HVM9-X6J54-H7C8K-PD19Q-92ZPT"	03-SEP-2022 07:43:49 AM	"DISPOSED"	11-SEP-2022 06:03:33 PM
83	29	"PURCHASE"	"License Key: 5K1D6-C52L6-H2M4J-GK13B-34YFP"	08-SEP-2022 02:09:05 PM	"AVAIL   "	08-SEP-2022 03:26:22 PM
84	29	"PURCHASE"	"License Key: 6CBU4-B8K72-J531D-DE42C-98RPB"	08-SEP-2022 02:23:08 PM	"INUSE   "	10-SEP-2022 03:49:56 PM
85	29	"PURCHASE"	"License Key: 8H4B9-X7J54-H858K-PD19Q-92ZPA"	08-SEP-2022 03:06:47 PM	"DISPOSED"	17-SEP-2022 04:12:52 PM
